,Ticker,Weekly Views,pct_change_week,pct_change_month,Date
2012,CLW,75.0,-57.6271186441,-64.2857142857,2022-10-10T00:00:00.000Z
2013,IAG,75.0,-64.7887323944,-60.7329842932,2022-10-10T00:00:00.000Z
2014,EVEX,75.0,-73.7762237762,-92.8298279159,2022-10-10T00:00:00.000Z
2015,MVIS,75.0,-76.5625,-47.5524475524,2022-10-10T00:00:00.000Z
2016,AAON,75.0,-60.9375,-59.6774193548,2022-10-10T00:00:00.000Z
2017,EVE,75.0,-73.7762237762,-92.8298279159,2022-10-10T00:00:00.000Z
2018,BFST,75.0,-68.3544303797,-62.1212121212,2022-10-10T00:00:00.000Z
2019,HLIO,75.0,-70.8171206226,-66.2162162162,2022-10-10T00:00:00.000Z
2020,AGI,75.0,-52.5316455696,-47.5524475524,2022-10-10T00:00:00.000Z
2021,RDI,75.0,-56.3953488372,-62.3115577889,2022-10-10T00:00:00.000Z
2022,BANF,74.0,-55.9523809524,-56.7251461988,2022-10-10T00:00:00.000Z
2023,WPRT,74.0,-51.3157894737,-46.3768115942,2022-10-10T00:00:00.000Z
2024,EAR,74.0,-65.8986175115,-53.75,2022-10-10T00:00:00.000Z
2025,HYZN,74.0,-62.8140703518,-58.4269662921,2022-10-10T00:00:00.000Z
2026,SM,74.0,-60.6382978723,-61.0526315789,2022-10-10T00:00:00.000Z
2027,TMHC,74.0,-71.8631178707,-70.6349206349,2022-10-10T00:00:00.000Z
2028,BZH,74.0,-62.8140703518,-64.9289099526,2022-10-10T00:00:00.000Z
2029,BRX,74.0,-65.0943396226,-59.5628415301,2022-10-10T00:00:00.000Z
2030,FIX,74.0,-60.2150537634,-52.8662420382,2022-10-10T00:00:00.000Z
2031,SLGN,74.0,-60.2150537634,-56.976744186,2022-10-10T00:00:00.000Z
2032,SSRM,74.0,-56.2130177515,-60.8465608466,2022-10-10T00:00:00.000Z
2033,PPBI,74.0,-64.7619047619,-61.8556701031,2022-10-10T00:00:00.000Z
2034,CXW,73.0,-68.5344827586,-74.4755244755,2022-10-10T00:00:00.000Z
2035,MLP,73.0,-65.5660377358,-65.5660377358,2022-10-10T00:00:00.000Z
2036,MOD,73.0,-59.6685082873,-55.487804878,2022-10-10T00:00:00.000Z
2037,PATI,73.0,-40.1639344262,-45.1127819549,2022-10-10T00:00:00.000Z
2038,SMSI,73.0,-58.5227272727,-60.1092896175,2022-10-10T00:00:00.000Z
2039,FARM,73.0,-59.8901098901,-56.5476190476,2022-10-10T00:00:00.000Z
2040,MRTX,72.0,-58.3815028902,-47.0588235294,2022-10-10T00:00:00.000Z
2041,TPH,72.0,-65.7142857143,-57.1428571429,2022-10-10T00:00:00.000Z
2042,AQB,72.0,-82.0448877805,-46.2686567164,2022-10-10T00:00:00.000Z
2043,ASIX,72.0,-53.2467532468,-57.1428571429,2022-10-10T00:00:00.000Z
2044,PERI,72.0,-70.612244898,-64.5320197044,2022-10-10T00:00:00.000Z
2045,SASR,72.0,-61.7021276596,-52.9411764706,2022-10-10T00:00:00.000Z
2046,GWRS,72.0,-55.0,-54.4303797468,2022-10-10T00:00:00.000Z
2047,PTEN,72.0,-65.0485436893,-68.1415929204,2022-10-10T00:00:00.000Z
2048,RDNT,71.0,-56.1728395062,-50.6944444444,2022-10-10T00:00:00.000Z
2049,SIGA,71.0,-62.4338624339,-72.373540856,2022-10-10T00:00:00.000Z
2050,CTSH,71.0,-66.3507109005,-64.8514851485,2022-10-10T00:00:00.000Z
2051,MLR,71.0,-58.4795321637,-61.2021857923,2022-10-10T00:00:00.000Z
2052,NBST,71.0,-51.0344827586,-60.3351955307,2022-10-10T00:00:00.000Z
2053,MGIC,71.0,-60.3351955307,-62.6315789474,2022-10-10T00:00:00.000Z
2054,AMR,71.0,-52.3489932886,-78.0864197531,2022-10-10T00:00:00.000Z
2055,VERI,70.0,-50.3546099291,-53.0201342282,2022-10-10T00:00:00.000Z
2056,INDB,70.0,-54.5454545455,-61.7486338798,2022-10-10T00:00:00.000Z
2057,AORT,70.0,-51.048951049,-43.0894308943,2022-10-10T00:00:00.000Z
2058,HMST,70.0,-60.4519774011,-51.3888888889,2022-10-10T00:00:00.000Z
2059,CGRN,70.0,-64.4670050761,-64.1025641026,2022-10-10T00:00:00.000Z
2060,AWR,70.0,-52.7027027027,-55.9748427673,2022-10-10T00:00:00.000Z
2061,NH,70.0,-57.0552147239,-51.048951049,2022-10-10T00:00:00.000Z
2062,AVNS,70.0,-59.3023255814,-60.8938547486,2022-10-10T00:00:00.000Z
2063,KORE,70.0,-62.1621621622,-57.5757575758,2022-10-10T00:00:00.000Z
2064,ALCO,70.0,-57.5757575758,-52.380952381,2022-10-10T00:00:00.000Z
2065,SPPI,70.0,-58.0838323353,-76.5886287625,2022-10-10T00:00:00.000Z
2066,AVNW,70.0,-64.4670050761,-72.7626459144,2022-10-10T00:00:00.000Z
2067,KTCC,69.0,-64.2487046632,-59.8837209302,2022-10-10T00:00:00.000Z
2068,FDX,69.0,-58.1818181818,-59.4117647059,2022-10-10T00:00:00.000Z
2069,TLS,69.0,-58.6826347305,-54.0,2022-10-10T00:00:00.000Z
2070,ARQT,69.0,-58.6826347305,-69.4690265487,2022-10-10T00:00:00.000Z
2071,CRNT,69.0,-66.6666666667,-70.0,2022-10-10T00:00:00.000Z
2072,STVN,69.0,-61.4525139665,-54.3046357616,2022-10-10T00:00:00.000Z
2073,GLDD,69.0,-67.2985781991,-65.8415841584,2022-10-10T00:00:00.000Z
2074,ESPR,69.0,-58.4337349398,-57.4074074074,2022-10-10T00:00:00.000Z
2075,ARCT,69.0,-58.6826347305,-69.4690265487,2022-10-10T00:00:00.000Z
2076,DCOM,69.0,-63.4920634921,-59.4117647059,2022-10-10T00:00:00.000Z
2077,ATRO,69.0,-61.4525139665,-62.0879120879,2022-10-10T00:00:00.000Z
2078,PAAS,69.0,-55.1948051948,-74.2537313433,2022-10-10T00:00:00.000Z
2079,FCRD,69.0,-49.6350364964,-37.2727272727,2022-10-10T00:00:00.000Z
2080,INO,69.0,-65.3266331658,-64.7959183673,2022-10-10T00:00:00.000Z
2081,CFFN,69.0,-59.1715976331,-54.3046357616,2022-10-10T00:00:00.000Z
2082,PEN,68.0,-57.2327044025,-64.9484536082,2022-10-10T00:00:00.000Z
2083,CGEN,68.0,-50.0,-59.7633136095,2022-10-10T00:00:00.000Z
2084,PLUS,68.0,-55.5555555556,-54.0540540541,2022-10-10T00:00:00.000Z
2085,CRC,68.0,-66.8292682927,-65.6565656566,2022-10-10T00:00:00.000Z
2086,NFG,68.0,-63.6363636364,-67.1497584541,2022-10-10T00:00:00.000Z
2087,ALRS,68.0,-57.2327044025,-64.0211640212,2022-10-10T00:00:00.000Z
2088,CLB,68.0,-56.6878980892,-60.4651162791,2022-10-10T00:00:00.000Z
2089,STKL,68.0,-64.2105263158,-61.3636363636,2022-10-10T00:00:00.000Z
2090,PNW,68.0,-64.5833333333,-62.4309392265,2022-10-10T00:00:00.000Z
2091,POST,68.0,-57.7639751553,-58.024691358,2022-10-10T00:00:00.000Z
2092,CNTY,68.0,-66.1691542289,-69.3693693694,2022-10-10T00:00:00.000Z
2093,TALO,68.0,-63.0434782609,-58.282208589,2022-10-10T00:00:00.000Z
2094,CDXS,67.0,-56.7741935484,-68.691588785,2022-10-10T00:00:00.000Z
2095,PRA,67.0,-64.9214659686,-56.4935064935,2022-10-10T00:00:00.000Z
2096,GP,67.0,-64.1711229947,-58.6419753086,2022-10-10T00:00:00.000Z
2097,MDC,67.0,-51.7985611511,-52.8169014085,2022-10-10T00:00:00.000Z
2098,FET,67.0,-63.1868131868,-59.1463414634,2022-10-10T00:00:00.000Z
2099,CDXC,67.0,-50.7352941176,-55.9210526316,2022-10-10T00:00:00.000Z
2100,EPAC,67.0,-64.7368421053,-60.8187134503,2022-10-10T00:00:00.000Z
2101,MRIN,67.0,-75.092936803,-69.1244239631,2022-10-10T00:00:00.000Z
2102,RADA,67.0,-68.0952380952,-60.3550295858,2022-10-10T00:00:00.000Z
2103,GERN,67.0,-52.8169014085,-49.6240601504,2022-10-10T00:00:00.000Z
2104,RSKD,67.0,-55.3333333333,-63.9784946237,2022-10-10T00:00:00.000Z
2105,PGEN,66.0,-53.5211267606,-47.619047619,2022-10-10T00:00:00.000Z
2106,DFS,66.0,-51.1111111111,-45.4545454545,2022-10-10T00:00:00.000Z
2107,CVLG,66.0,-60.7142857143,-49.2307692308,2022-10-10T00:00:00.000Z
2108,RETA,66.0,-48.8372093023,-59.0062111801,2022-10-10T00:00:00.000Z
2109,RDN,66.0,-72.5,-66.4974619289,2022-10-10T00:00:00.000Z
2110,FPI,66.0,-61.8497109827,-60.4790419162,2022-10-10T00:00:00.000Z
2111,RGLD,66.0,-56.2913907285,-59.509202454,2022-10-10T00:00:00.000Z
2112,ASRT,66.0,-56.0,-72.6141078838,2022-10-10T00:00:00.000Z
2113,UFPT,66.0,-57.1428571429,-53.5211267606,2022-10-10T00:00:00.000Z
2114,IBEX,65.0,-49.21875,-44.9152542373,2022-10-10T00:00:00.000Z
2115,ULCC,65.0,-64.4808743169,-63.687150838,2022-10-10T00:00:00.000Z
2116,MD,65.0,-48.8188976378,-43.4782608696,2022-10-10T00:00:00.000Z
2117,GILT,65.0,-64.6739130435,-65.0537634409,2022-10-10T00:00:00.000Z
2118,ERII,65.0,-58.8607594937,-68.5990338164,2022-10-10T00:00:00.000Z
2119,SILC,65.0,-52.8985507246,-53.5714285714,2022-10-10T00:00:00.000Z
2120,GBCI,65.0,-62.4277456647,-65.2406417112,2022-10-10T00:00:00.000Z
2121,UTSI,65.0,-58.8607594937,-62.8571428571,2022-10-10T00:00:00.000Z
2122,STC,65.0,-62.2093023256,-62.2093023256,2022-10-10T00:00:00.000Z
2123,TATT,65.0,-51.1278195489,-51.4925373134,2022-10-10T00:00:00.000Z
2124,KO,65.0,-58.5987261146,-62.4277456647,2022-10-10T00:00:00.000Z
2125,TDW,64.0,-64.6408839779,-62.3529411765,2022-10-10T00:00:00.000Z
2126,CORT,64.0,-55.2447552448,-66.4921465969,2022-10-10T00:00:00.000Z
2127,MN,64.0,-66.6666666667,-68.932038835,2022-10-10T00:00:00.000Z
2128,EGY,64.0,-55.5555555556,-48.3870967742,2022-10-10T00:00:00.000Z
2129,FCF,64.0,-63.4285714286,-59.748427673,2022-10-10T00:00:00.000Z
2130,OTTR,64.0,-60.736196319,-63.4285714286,2022-10-10T00:00:00.000Z
2131,NEO,64.0,-63.0057803468,-63.2183908046,2022-10-10T00:00:00.000Z
2132,GPRE,63.0,-59.3548387097,-61.3496932515,2022-10-10T00:00:00.000Z
2133,RUSHA,63.0,-61.5853658537,-60.8695652174,2022-10-10T00:00:00.000Z
2134,THFF,63.0,-69.4174757282,-69.4174757282,2022-10-10T00:00:00.000Z
2135,AGNC,63.0,-67.1875,-65.1933701657,2022-10-10T00:00:00.000Z
2136,EBIX,63.0,-67.8571428571,-67.8571428571,2022-10-10T00:00:00.000Z
2137,CYD,63.0,-59.6153846154,-57.7181208054,2022-10-10T00:00:00.000Z
2138,UFPI,63.0,-65.1933701657,-60.625,2022-10-10T00:00:00.000Z
2139,ACTG,63.0,-58.8235294118,-60.3773584906,2022-10-10T00:00:00.000Z
2140,RUSHB,63.0,-61.5853658537,-60.8695652174,2022-10-10T00:00:00.000Z
2141,CPRX,63.0,-68.3417085427,-72.1238938053,2022-10-10T00:00:00.000Z
2142,HLTH,62.0,-60.0,-72.6872246696,2022-10-10T00:00:00.000Z
2143,WABC,62.0,-62.874251497,-63.0952380952,2022-10-10T00:00:00.000Z
2144,TGH,62.0,-61.7283950617,-64.5714285714,2022-10-10T00:00:00.000Z
2145,KRNT,62.0,-68.3673469388,-70.8920187793,2022-10-10T00:00:00.000Z
2146,FCFS,62.0,-60.5095541401,-45.6140350877,2022-10-10T00:00:00.000Z
2147,HFRO,62.0,-66.8449197861,-59.2105263158,2022-10-10T00:00:00.000Z
2148,MMC,62.0,-61.4906832298,-68.3673469388,2022-10-10T00:00:00.000Z
2149,HGLB,62.0,-66.8449197861,-59.2105263158,2022-10-10T00:00:00.000Z
2150,USNA,62.0,-61.25,-63.3136094675,2022-10-10T00:00:00.000Z
2151,TITN,62.0,-65.7458563536,-67.3684210526,2022-10-10T00:00:00.000Z
2152,ARWR,62.0,-60.5095541401,-60.7594936709,2022-10-10T00:00:00.000Z
2153,VHI,62.0,-59.2105263158,-59.477124183,2022-10-10T00:00:00.000Z
2154,SGMO,62.0,-56.338028169,-62.1951219512,2022-10-10T00:00:00.000Z
2155,PWFL,62.0,-51.5625,-58.940397351,2022-10-10T00:00:00.000Z
2156,AMOT,62.0,-66.6666666667,-63.7426900585,2022-10-10T00:00:00.000Z
2157,SWX,62.0,-63.5294117647,-68.2051282051,2022-10-10T00:00:00.000Z
2158,BKSY,61.0,-46.9565217391,-70.0980392157,2022-10-10T00:00:00.000Z
2159,IPG,61.0,-57.3426573427,-57.0422535211,2022-10-10T00:00:00.000Z
2160,NWLI,61.0,-66.2983425414,-59.0604026846,2022-10-10T00:00:00.000Z
2161,MLI,61.0,-54.1353383459,-55.4744525547,2022-10-10T00:00:00.000Z
2162,YORW,61.0,-50.406504065,-46.9565217391,2022-10-10T00:00:00.000Z
2163,ITRN,61.0,-59.0604026846,-61.6352201258,2022-10-10T00:00:00.000Z
2164,NR,61.0,-47.8632478632,-51.968503937,2022-10-10T00:00:00.000Z
2165,AIP,61.0,-67.7248677249,-63.0303030303,2022-10-10T00:00:00.000Z
2166,GIL,61.0,-50.8064516129,-53.0769230769,2022-10-10T00:00:00.000Z
2167,RAIL,61.0,-72.6457399103,-51.2,2022-10-10T00:00:00.000Z
2168,MEG,60.0,-54.5454545455,-52.0,2022-10-10T00:00:00.000Z
2169,NVMI,60.0,-65.5172413793,-66.6666666667,2022-10-10T00:00:00.000Z
2170,INOD,60.0,-60.5263157895,-63.4146341463,2022-10-10T00:00:00.000Z
2171,NSSC,60.0,-61.5384615385,-52.0,2022-10-10T00:00:00.000Z
2172,SII,60.0,-70.7317073171,-62.5,2022-10-10T00:00:00.000Z
2173,RCEL,60.0,-66.4804469274,-41.1764705882,2022-10-10T00:00:00.000Z
2174,KEY,60.0,-54.8872180451,-61.2903225806,2022-10-10T00:00:00.000Z
2175,AMPY,60.0,-58.041958042,-55.223880597,2022-10-10T00:00:00.000Z
2176,LXRX,60.0,-56.8345323741,-56.8345323741,2022-10-10T00:00:00.000Z
2177,CTG,59.0,-73.4234234234,-65.2941176471,2022-10-10T00:00:00.000Z
2178,CPK,59.0,-62.893081761,-61.4379084967,2022-10-10T00:00:00.000Z
2179,WTM,59.0,-63.125,-66.2857142857,2022-10-10T00:00:00.000Z
2180,OI,59.0,-70.202020202,-70.6467661692,2022-10-10T00:00:00.000Z
2181,ASTI,59.0,-59.3103448276,-21.3333333333,2022-10-10T00:00:00.000Z
2182,IOVA,59.0,-61.935483871,-67.4033149171,2022-10-10T00:00:00.000Z
2183,ZYME,59.0,-59.3103448276,-60.1351351351,2022-10-10T00:00:00.000Z
2184,BW,58.0,-42.0,-26.582278481,2022-10-10T00:00:00.000Z
2185,ABUS,58.0,-61.8421052632,-58.273381295,2022-10-10T00:00:00.000Z
2186,SXI,58.0,-51.2605042017,-54.3307086614,2022-10-10T00:00:00.000Z
2187,AXR,58.0,-59.7222222222,-52.4590163934,2022-10-10T00:00:00.000Z
2188,FOR,58.0,-60.0,-53.6,2022-10-10T00:00:00.000Z
2189,HT,58.0,-65.2694610778,-55.7251908397,2022-10-10T00:00:00.000Z
2190,PAHC,57.0,-67.6136363636,-45.1923076923,2022-10-10T00:00:00.000Z
2191,DEN,57.0,-69.1891891892,-65.243902439,2022-10-10T00:00:00.000Z
2192,CLFD,57.0,-57.7777777778,-49.5575221239,2022-10-10T00:00:00.000Z
2193,MDXG,57.0,-55.1181102362,-56.1538461538,2022-10-10T00:00:00.000Z
2194,ZEUS,57.0,-64.8148148148,-68.156424581,2022-10-10T00:00:00.000Z
2195,AI,57.0,-71.2121212121,-57.4626865672,2022-10-10T00:00:00.000Z
2196,AAIC,57.0,-71.2121212121,-57.4626865672,2022-10-10T00:00:00.000Z
2197,AWRE,57.0,-32.9411764706,-44.6601941748,2022-10-10T00:00:00.000Z
2198,LQDT,57.0,-59.8591549296,-70.4663212435,2022-10-10T00:00:00.000Z
2199,CHCO,56.0,-46.6666666667,-60.2836879433,2022-10-10T00:00:00.000Z
2200,PEV,56.0,-68.8888888889,-64.5569620253,2022-10-10T00:00:00.000Z
2201,MBWM,56.0,-42.2680412371,-46.6666666667,2022-10-10T00:00:00.000Z
2202,WLDN,56.0,-51.724137931,-50.4424778761,2022-10-10T00:00:00.000Z
2203,TRST,56.0,-69.2307692308,-78.0392156863,2022-10-10T00:00:00.000Z
2204,MGY,56.0,-48.623853211,-15.1515151515,2022-10-10T00:00:00.000Z
2205,LPI,56.0,-63.1578947368,-64.1025641026,2022-10-10T00:00:00.000Z
2206,TRMK,56.0,-51.724137931,-55.2,2022-10-10T00:00:00.000Z
2207,RGLS,56.0,-53.7190082645,-51.3043478261,2022-10-10T00:00:00.000Z
2208,HROW,56.0,-66.4670658683,-66.4670658683,2022-10-10T00:00:00.000Z
2209,AON,56.0,-78.7072243346,-57.8947368421,2022-10-10T00:00:00.000Z
2210,AP,56.0,-62.1621621622,-63.3986928105,2022-10-10T00:00:00.000Z
2211,PBH,55.0,-65.625,-56.6929133858,2022-10-10T00:00:00.000Z
2212,SMHI,55.0,-63.5761589404,-60.4316546763,2022-10-10T00:00:00.000Z
2213,MYRG,55.0,-41.4893617021,-21.4285714286,2022-10-10T00:00:00.000Z
2214,INBK,55.0,-55.6451612903,-58.3333333333,2022-10-10T00:00:00.000Z
2215,ARCH,55.0,-52.5862068966,-59.5588235294,2022-10-10T00:00:00.000Z
2216,CGC,55.0,-63.5761589404,-59.2592592593,2022-10-10T00:00:00.000Z
2217,PXLW,55.0,-57.6923076923,-55.6451612903,2022-10-10T00:00:00.000Z
2218,AMRK,54.0,-61.9718309859,-63.5135135135,2022-10-10T00:00:00.000Z
2219,RH,54.0,-60.0,-76.724137931,2022-10-10T00:00:00.000Z
2220,BRP,54.0,-64.4736842105,-59.0909090909,2022-10-10T00:00:00.000Z
2221,BFIN,53.0,-37.6470588235,-60.7407407407,2022-10-10T00:00:00.000Z
2222,AMPH,53.0,-54.3103448276,-59.8484848485,2022-10-10T00:00:00.000Z
2223,ARL,53.0,-75.9090909091,-65.3594771242,2022-10-10T00:00:00.000Z
2224,APA,53.0,-37.6470588235,-38.3720930233,2022-10-10T00:00:00.000Z
2225,FRGI,52.0,-47.4747474747,-49.0196078431,2022-10-10T00:00:00.000Z
2226,EXP,52.0,-64.3835616438,-60.6060606061,2022-10-10T00:00:00.000Z
2227,RBCN,52.0,-54.3859649123,-58.7301587302,2022-10-10T00:00:00.000Z
2228,BFC,52.0,-70.2857142857,-54.7826086957,2022-10-10T00:00:00.000Z
2229,OIS,52.0,-62.3188405797,-60.6060606061,2022-10-10T00:00:00.000Z
2230,ICAD,52.0,-50.9433962264,-62.3188405797,2022-10-10T00:00:00.000Z
2231,CYCC,51.0,-58.1967213115,-62.2222222222,2022-10-10T00:00:00.000Z
2232,BGRY,51.0,-67.7215189873,-45.1612903226,2022-10-10T00:00:00.000Z
2233,MTDR,51.0,-57.1428571429,-66.4473684211,2022-10-10T00:00:00.000Z
2234,WLK,51.0,-59.2,-64.0845070423,2022-10-10T00:00:00.000Z
2235,GVP,51.0,-58.5365853659,-67.7215189873,2022-10-10T00:00:00.000Z
2236,DALN,51.0,-62.2222222222,-71.0227272727,2022-10-10T00:00:00.000Z
2237,ERF,51.0,-66.8831168831,-67.3076923077,2022-10-10T00:00:00.000Z
2238,XHR,51.0,-58.5365853659,-62.2222222222,2022-10-10T00:00:00.000Z
2239,GNRC,51.0,-55.2631578947,-50.9615384615,2022-10-10T00:00:00.000Z
2240,NHI,51.0,-49.504950495,-55.652173913,2022-10-10T00:00:00.000Z
2241,AVD,51.0,-45.1612903226,-47.4226804124,2022-10-10T00:00:00.000Z
2242,MHLD,51.0,-51.8867924528,-52.3364485981,2022-10-10T00:00:00.000Z
2243,AERI,50.0,-64.2857142857,-69.8795180723,2022-10-10T00:00:00.000Z
2244,PFBC,50.0,-62.4060150376,-63.503649635,2022-10-10T00:00:00.000Z
2245,FHN,50.0,-55.3571428571,-67.3202614379,2022-10-10T00:00:00.000Z
2246,MEI,50.0,-70.0598802395,-69.696969697,2022-10-10T00:00:00.000Z
2247,FF,50.0,-61.5384615385,-57.264957265,2022-10-10T00:00:00.000Z
2248,MSEX,50.0,-55.3571428571,-52.380952381,2022-10-10T00:00:00.000Z
2249,SA,50.0,-64.7887323944,-56.1403508772,2022-10-10T00:00:00.000Z
2250,ITI,50.0,-57.264957265,-63.768115942,2022-10-10T00:00:00.000Z
2251,IRWD,50.0,-62.6865671642,-64.7887323944,2022-10-10T00:00:00.000Z
2252,ARGU,49.0,-53.3333333333,-55.4545454545,2022-10-10T00:00:00.000Z
2253,CVEO,49.0,-55.8558558559,-60.162601626,2022-10-10T00:00:00.000Z
2254,FLL,49.0,-70.4819277108,-69.9386503067,2022-10-10T00:00:00.000Z
2255,UTL,49.0,-71.0059171598,-64.2335766423,2022-10-10T00:00:00.000Z
2256,LMNR,48.0,-58.2608695652,-64.9635036496,2022-10-10T00:00:00.000Z
2257,CLBS,48.0,-61.9047619048,-53.8461538462,2022-10-10T00:00:00.000Z
2258,WVVI,48.0,-56.7567567568,-64.1791044776,2022-10-10T00:00:00.000Z
2259,MITK,48.0,-62.2047244094,-66.6666666667,2022-10-10T00:00:00.000Z
2260,BCOW,48.0,-57.1428571429,-61.2903225806,2022-10-10T00:00:00.000Z
2261,RMTI,48.0,-55.9633027523,-68.8311688312,2022-10-10T00:00:00.000Z
2262,BYFC,48.0,-55.1401869159,-65.4676258993,2022-10-10T00:00:00.000Z
2263,TH,48.0,-70.0,-59.6638655462,2022-10-10T00:00:00.000Z
2264,CPF,48.0,-59.6638655462,-66.6666666667,2022-10-10T00:00:00.000Z
2265,IBOC,48.0,-67.5675675676,-63.358778626,2022-10-10T00:00:00.000Z
2266,MACK,48.0,-52.4752475248,-60.0,2022-10-10T00:00:00.000Z
2267,SJW,47.0,-55.6603773585,-52.5252525253,2022-10-10T00:00:00.000Z
2268,FGBI,47.0,-66.4285714286,-62.4,2022-10-10T00:00:00.000Z
2269,AGTC,47.0,-63.28125,-57.2727272727,2022-10-10T00:00:00.000Z
2270,NBN,47.0,-56.880733945,-42.6829268293,2022-10-10T00:00:00.000Z
2271,HALO,47.0,-71.686746988,-74.5945945946,2022-10-10T00:00:00.000Z
2272,TRP,47.0,-60.1694915254,-65.1851851852,2022-10-10T00:00:00.000Z
2273,MSA,47.0,-40.5063291139,-56.880733945,2022-10-10T00:00:00.000Z
2274,UMH,47.0,-62.4,-58.407079646,2022-10-10T00:00:00.000Z
2275,SEAC,47.0,-68.4563758389,-65.4411764706,2022-10-10T00:00:00.000Z
2276,QCRH,47.0,-54.3689320388,-58.7719298246,2022-10-10T00:00:00.000Z
2277,STRO,47.0,-61.7886178862,-63.5658914729,2022-10-10T00:00:00.000Z
2278,ASLE,47.0,-65.4411764706,-65.6934306569,2022-10-10T00:00:00.000Z
2279,APG,46.0,-60.0,-71.4285714286,2022-10-10T00:00:00.000Z
2280,ATIP,46.0,-61.0169491525,-46.511627907,2022-10-10T00:00:00.000Z
2281,SAND,46.0,-66.6666666667,-60.0,2022-10-10T00:00:00.000Z
2282,LINK,46.0,-63.7795275591,-58.1818181818,2022-10-10T00:00:00.000Z
2283,FREE,46.0,-62.2950819672,-65.671641791,2022-10-10T00:00:00.000Z
2284,SLP,46.0,-63.4920634921,-63.2,2022-10-10T00:00:00.000Z
2285,PBYI,46.0,-61.0169491525,-63.4920634921,2022-10-10T00:00:00.000Z
2286,OCFC,46.0,-63.2,-57.4074074074,2022-10-10T00:00:00.000Z
2287,AHT,46.0,-61.0169491525,-70.7006369427,2022-10-10T00:00:00.000Z
2288,BDC,46.0,-61.3445378151,-62.2950819672,2022-10-10T00:00:00.000Z
2289,CHAA,46.0,-45.2380952381,-59.2920353982,2022-10-10T00:00:00.000Z
2290,NJR,45.0,-60.8695652174,-64.5669291339,2022-10-10T00:00:00.000Z
2291,VSTM,45.0,-52.1276595745,-57.9439252336,2022-10-10T00:00:00.000Z
2292,BOOM,45.0,-56.7307692308,-57.1428571429,2022-10-10T00:00:00.000Z
2293,CLVS,45.0,-62.1848739496,-63.1147540984,2022-10-10T00:00:00.000Z
2294,UBP,45.0,-67.3913043478,-70.0,2022-10-10T00:00:00.000Z
2295,ORMP,45.0,-55.0,-67.3913043478,2022-10-10T00:00:00.000Z
2296,UBA,45.0,-67.3913043478,-70.0,2022-10-10T00:00:00.000Z
2297,ALIM,45.0,-59.0909090909,-66.9117647059,2022-10-10T00:00:00.000Z
2298,LAKE,44.0,-58.8785046729,-60.0,2022-10-10T00:00:00.000Z
2299,LMNL,44.0,-63.025210084,-62.7118644068,2022-10-10T00:00:00.000Z
2300,BOSC,44.0,-57.2815533981,-60.7142857143,2022-10-10T00:00:00.000Z
2301,EMR,44.0,-53.6842105263,-54.1666666667,2022-10-10T00:00:00.000Z
2302,CDAQ,44.0,-71.6129032258,-75.6906077348,2022-10-10T00:00:00.000Z
2303,CWT,44.0,-58.4905660377,-60.3603603604,2022-10-10T00:00:00.000Z
2304,CSTR,44.0,-56.0,-31.25,2022-10-10T00:00:00.000Z
2305,VLN,43.0,-68.6131386861,-67.9104477612,2022-10-10T00:00:00.000Z
2306,REX,43.0,-58.6538461538,-57.8431372549,2022-10-10T00:00:00.000Z
2307,HTBI,43.0,-51.6853932584,-57.0,2022-10-10T00:00:00.000Z
2308,OFC,43.0,-66.9230769231,-61.2612612613,2022-10-10T00:00:00.000Z
2309,OPI,43.0,-66.9230769231,-61.2612612613,2022-10-10T00:00:00.000Z
2310,PECO,43.0,-66.40625,-78.1725888325,2022-10-10T00:00:00.000Z
2311,BFLY,43.0,-69.5035460993,-74.0963855422,2022-10-10T00:00:00.000Z
2312,SOR,43.0,-66.1417322835,-66.9230769231,2022-10-10T00:00:00.000Z
2313,EVGN,43.0,-62.6086956522,-71.7105263158,2022-10-10T00:00:00.000Z
2314,MAYS,43.0,-63.8655462185,-59.4339622642,2022-10-10T00:00:00.000Z
2315,ROL,43.0,-59.0476190476,-54.2553191489,2022-10-10T00:00:00.000Z
2316,AREC,43.0,-58.6538461538,-57.8431372549,2022-10-10T00:00:00.000Z
2317,FRAF,42.0,-68.4210526316,-72.9032258065,2022-10-10T00:00:00.000Z
2318,TRVN,42.0,-61.4678899083,-61.1111111111,2022-10-10T00:00:00.000Z
2319,CHS,42.0,-59.6153846154,-58.0,2022-10-10T00:00:00.000Z
2320,QUMU,42.0,-59.2233009709,-68.4210526316,2022-10-10T00:00:00.000Z
2321,CRD.B,42.0,-51.724137931,-66.6666666667,2022-10-10T00:00:00.000Z
2322,ENSG,42.0,-56.7010309278,-53.8461538462,2022-10-10T00:00:00.000Z
2323,VAC,41.0,-54.9450549451,-61.6822429907,2022-10-10T00:00:00.000Z
2324,PNBK,41.0,-57.7319587629,-53.4090909091,2022-10-10T00:00:00.000Z
2325,GCBC,41.0,-53.9325842697,-48.75,2022-10-10T00:00:00.000Z
2326,IVT,41.0,-64.6551724138,-64.9572649573,2022-10-10T00:00:00.000Z
2327,PBT,41.0,-60.9523809524,-59.0,2022-10-10T00:00:00.000Z
2328,OKE,41.0,-64.9572649573,-54.4444444444,2022-10-10T00:00:00.000Z
2329,OR,41.0,-66.1157024793,-67.4603174603,2022-10-10T00:00:00.000Z
